city,pm25,pm10,population,color_pm10,color_pm25,population_count,data_value
Fall River,5.4,11.2605602721561,88857,green,green,5165,10.1
Long Beach,10.6333333333333,22.1735723877643,462236,yellow,yellow,5167,11.6
Bloomington,6.7,13.9714358932308,159549,green,green,5168,8.5
St. Paul,6.65,13.8671714462664,285063,green,green,5168,6.3
Charleston,7.3,15.2226092568037,227078,green,green,5168,8.9
Burlington,5.4,11.2605602721561,151131,green,green,5169,4.4
San Francisco,7.5,15.6396670446613,870887,green,green,5171,4.8
Sparks,7,14.5970225750172,90258,green,green,5171,7.1
Long Beach,10.6333333333333,22.1735723877643,462236,yellow,yellow,5171,10.4
Seattle,5.975,12.4596014122468,3248724,green,green,5173,5.7
Greenville,9.6,20.0187738171665,462567,yellow,green,5173,8
Worcester,5.9,12.3032047418002,517572,green,green,5174,15
Philadelphia,9.46,19.7268333656661,5585211,green,green,5175,11.2
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5175,7.4
Phoenix,8.68,18.1003079930214,1447624,green,green,5175,18.4
New York,6.625,13.8150392227842,8174962,green,green,5175,11.1
Jacksonville,7.3,15.2226092568037,1171962,green,green,5176,4.1
Clovis,12.2,25.4405250593157,95631,yellow,yellow,5176,8.7
New York,6.625,13.8150392227842,8174962,green,green,5176,11.4
Durham,8.65,18.0377493248427,382537,green,green,5177,9.6
Tacoma,7.06666666666667,14.7360418376364,198397,green,green,5179,11.9
Vallejo,7.95,16.578047067341,115940,green,green,5180,10.2
Fort Wayne,8.36666666666667,17.4469174587111,326960,green,green,5180,16.7
Honolulu,3.1,6.46439571179334,847986,green,green,5180,6.8
Long Beach,10.6333333333333,22.1735723877643,462236,yellow,yellow,5181,11.6
Albuquerque,5,10.4264446964409,826787,green,green,5181,7.6
Rochester,6.1,12.7202625296579,732692,green,green,5182,10.5
Kansas City,7.6,15.8481959385901,1604389,green,green,5182,10.2
Camden,9.7,20.2273027110953,79877,yellow,green,5184,16.7
Virginia Beach,6.7,13.9714358932308,1459945,green,green,5185,10.3
Durham,8.65,18.0377493248427,382537,green,green,5185,15.6
Las Vegas,9.1,18.9761293475224,2270187,green,green,5186,12.3
Washington,7.2,15.0140803628749,4955139,green,green,5187,15.3
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5188,8.6
Philadelphia,9.46,19.7268333656661,5585211,green,green,5189,22.5
Bellevue,7.9,16.4737826203766,53505,green,green,5190,7.3
New York,6.625,13.8150392227842,8174962,green,green,5190,14.5
San Francisco,7.5,15.6396670446613,870887,green,green,5191,7.7
Las Vegas,9.1,18.9761293475224,2270187,green,green,5191,6.5
New York,6.625,13.8150392227842,8174962,green,green,5191,4.7
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5192,15.4
Phoenix,8.68,18.1003079930214,1447624,green,green,5192,7.3
Baltimore,8.4,17.5164270900207,2266981,green,green,5192,8.9
Fort Wayne,8.36666666666667,17.4469174587111,326960,green,green,5193,9.1
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5194,9.5
Philadelphia,9.46,19.7268333656661,5585211,green,green,5195,17.8
Quincy,8.8,18.3505426657359,1728,green,green,5196,9.7
New York,6.625,13.8150392227842,8174962,green,green,5196,12.3
Auburn,5.9,12.3032047418002,13305,green,green,5197,6.4
Phoenix,8.68,18.1003079930214,1447624,green,green,5197,12.3
Worcester,5.9,12.3032047418002,517572,green,green,5198,13
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5198,10.8
Lexington,8.5,17.7249559839495,18931,green,green,5199,9.1
Yakima,8.55,17.8292204309139,243231,green,green,5202,11.5
Albany,8.65,18.0377493248427,613043,green,green,5203,0.9
El Paso,9.6,20.0187738171665,876991,yellow,green,5203,14.1
Hartford,7.25,15.1183448098393,962996,green,green,5203,16.2
Atlanta,10.8,22.5211205443123,5142140,yellow,yellow,5203,3.6
Davenport,8.1,16.8908404082342,102612,green,green,5204,9.9
Bridgeport,8.6,17.9334848778783,144236,green,green,5205,12.6
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5205,15.1
Dallas,8.2,17.099369302163,1317929,green,green,5206,23.4
Denver,8.17222222222222,17.041444609405,693060,green,green,5207,6.6
New York,6.625,13.8150392227842,8174962,green,green,5207,14.1
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5207,11.9
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5208,10.2
Virginia Beach,6.7,13.9714358932308,1459945,green,green,5208,8.9
Philadelphia,9.46,19.7268333656661,5585211,green,green,5210,5.8
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5210,12.7
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5211,7.9
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5212,12.7
Glendale,6.7,13.9714358932308,226441,green,green,5212,11.1
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5213,8.6
Clarksville,7.8,16.2652537264478,260625,green,green,5213,6.6
Baltimore,8.4,17.5164270900207,2266981,green,green,5214,16.2
Lancaster,8.95,18.6633360066292,448969,green,green,5214,11.7
Modesto,9.85,20.5400960519885,384558,yellow,green,5214,10.7
San Francisco,7.5,15.6396670446613,870887,green,green,5216,13.6
Glendale,6.7,13.9714358932308,226441,green,green,5217,12.9
Jacksonville,7.3,15.2226092568037,1171962,green,green,5217,9.6
Anchorage,5.65,11.7818825069782,380821,green,green,5217,6.6
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5218,12.4
Boston,6.7,13.9714358932308,4249036,green,green,5218,12.7
New York,6.625,13.8150392227842,8174962,green,green,5218,13.5
Anaheim,9.4,19.6017160293089,351043,green,green,5219,8.5
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5220,11.5
Oakland,7.83333333333333,16.3347633577574,420005,green,green,5220,12.9
Clarksville,7.8,16.2652537264478,260625,green,green,5221,12
Dallas,8.2,17.099369302163,1317929,green,green,5221,11.1
Louisville,8.15,16.9951048551986,1031932,green,green,5222,7.5
Anaheim,9.4,19.6017160293089,351043,green,green,5222,10.5
Fort Collins,6.8,14.1799647871596,144344,green,green,5222,5.8
Salt Lake City,8.71666666666667,18.1767685874619,1095726,green,green,5223,9.4
New York,6.625,13.8150392227842,8174962,green,green,5223,12.8
New York,6.625,13.8150392227842,8174962,green,green,5224,3.7
New York,6.625,13.8150392227842,8174962,green,green,5224,11.6
Anchorage,5.65,11.7818825069782,380821,green,green,5224,8.1
Washington,7.2,15.0140803628749,4955139,green,green,5226,6
New York,6.625,13.8150392227842,8174962,green,green,5226,8.7
Fort Wayne,8.36666666666667,17.4469174587111,326960,green,green,5227,9.1
Worcester,5.9,12.3032047418002,517572,green,green,5227,11.5
Dallas,8.2,17.099369302163,1317929,green,green,5228,15.1
Omaha,7.3,15.2226092568037,780190,green,green,5228,6.8
New York,6.625,13.8150392227842,8174962,green,green,5228,14
Louisville,8.15,16.9951048551986,1031932,green,green,5230,13.7
Lexington,8.5,17.7249559839495,18931,green,green,5230,7.7
Dallas,8.2,17.099369302163,1317929,green,green,5230,10
Philadelphia,9.46,19.7268333656661,5585211,green,green,5231,12.4
South Bend,9,18.7676004535936,101045,green,green,5231,12.1
Boston,6.7,13.9714358932308,4249036,green,green,5231,9.6
Washington,7.2,15.0140803628749,4955139,green,green,5233,6.3
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5234,11.9
Jacksonville,7.3,15.2226092568037,1171962,green,green,5235,12.4
Honolulu,3.1,6.46439571179334,847986,green,green,5236,10.9
New York,6.625,13.8150392227842,8174962,green,green,5236,13.6
Anchorage,5.65,11.7818825069782,380821,green,green,5236,7.1
Baltimore,8.4,17.5164270900207,2266981,green,green,5237,11.1
Rapid City,6.2,12.9287914235867,134598,green,green,5238,9.3
New York,6.625,13.8150392227842,8174962,green,green,5240,11.9
San Jose,8.75,18.2462782187715,1729674,green,green,5240,8.1
Hartford,7.25,15.1183448098393,962996,green,green,5240,9.2
San Jose,8.75,18.2462782187715,1729674,green,green,5240,8.5
Philadelphia,9.46,19.7268333656661,5585211,green,green,5241,17.7
Glendale,6.7,13.9714358932308,226441,green,green,5242,12.5
Phoenix,8.68,18.1003079930214,1447624,green,green,5242,10.1
Clovis,12.2,25.4405250593157,95631,yellow,yellow,5243,7.4
Reno,6,12.5117336357291,446831,green,green,5243,6.6
Albuquerque,5,10.4264446964409,826787,green,green,5243,7.3
Lancaster,8.95,18.6633360066292,448969,green,green,5243,10.3
Tacoma,7.06666666666667,14.7360418376364,198397,green,green,5244,11
New York,6.625,13.8150392227842,8174962,green,green,5245,8.7
Fort Collins,6.8,14.1799647871596,144344,green,green,5246,4.9
Folsom,6.25,13.0330558705511,72199,green,green,5246,7.1
New York,6.625,13.8150392227842,8174962,green,green,5248,12
New York,6.625,13.8150392227842,8174962,green,green,5248,16.3
Lynn,5,10.4264446964409,90329,green,green,5249,10.1
Jacksonville,7.3,15.2226092568037,1171962,green,green,5250,7.3
Long Beach,10.6333333333333,22.1735723877643,462236,yellow,yellow,5250,12.8
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5252,13
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5252,5.3
Seattle,5.975,12.4596014122468,3248724,green,green,5252,7.2
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5252,17.1
New York,6.625,13.8150392227842,8174962,green,green,5253,13.2
New York,6.625,13.8150392227842,8174962,green,green,5253,13.6
Lynn,5,10.4264446964409,90329,green,green,5254,10.5
San Jose,8.75,18.2462782187715,1729674,green,green,5254,2.9
Glendale,6.7,13.9714358932308,226441,green,green,5254,10.7
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5256,11.3
Modesto,9.85,20.5400960519885,384558,yellow,green,5257,9.3
New York,6.625,13.8150392227842,8174962,green,green,5257,11.5
Anchorage,5.65,11.7818825069782,380821,green,green,5258,7.5
Sparks,7,14.5970225750172,90258,green,green,5258,10
Anchorage,5.65,11.7818825069782,380821,green,green,5259,7.6
Fayetteville,8.5,17.7249559839495,328726,green,green,5262,8.8
Tacoma,7.06666666666667,14.7360418376364,198397,green,green,5262,7.9
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5262,13.8
San Jose,8.75,18.2462782187715,1729674,green,green,5263,11.3
Jacksonville,7.3,15.2226092568037,1171962,green,green,5263,12.4
New York,6.625,13.8150392227842,8174962,green,green,5263,7.5
San Jose,8.75,18.2462782187715,1729674,green,green,5263,5.8
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5263,12.8
Las Vegas,9.1,18.9761293475224,2270187,green,green,5265,11.4
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5265,17
San Jose,8.75,18.2462782187715,1729674,green,green,5265,10.6
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5267,14.1
New York,6.625,13.8150392227842,8174962,green,green,5267,11.2
Lexington,8.5,17.7249559839495,18931,green,green,5267,7.4
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5267,13
El Paso,9.6,20.0187738171665,876991,yellow,green,5269,15.2
Stockton,12.65,26.3789050819954,403353,yellow,yellow,5269,15.6
Miami,7.85,16.3695181734122,5817221,green,green,5270,14
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5270,7.6
New York,6.625,13.8150392227842,8174962,green,green,5271,10.8
El Paso,9.6,20.0187738171665,876991,yellow,green,5271,20
New York,6.625,13.8150392227842,8174962,green,green,5272,9.4
Albuquerque,5,10.4264446964409,826787,green,green,5272,12.5
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5273,14.4
Missoula,7.3,15.2226092568037,109299,green,green,5274,5.9
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5275,14.7
Newark,8.5,17.7249559839495,277149,green,green,5276,10.4
Des Moines,7.15,14.9098159159105,496779,green,green,5276,8.2
Phoenix,8.68,18.1003079930214,1447624,green,green,5277,7.5
Long Beach,10.6333333333333,22.1735723877643,462236,yellow,yellow,5277,7.8
Boston,6.7,13.9714358932308,4249036,green,green,5277,16.2
Albuquerque,5,10.4264446964409,826787,green,green,5278,8.3
Long Beach,10.6333333333333,22.1735723877643,462236,yellow,yellow,5278,7.3
New York,6.625,13.8150392227842,8174962,green,green,5279,14.5
St. Louis,8.8375,18.4287410009592,2183942,green,green,5279,16.6
Mesa,6.7,13.9714358932308,440134,green,green,5279,7.9
New York,6.625,13.8150392227842,8174962,green,green,5280,14
New York,6.625,13.8150392227842,8174962,green,green,5280,13.1
Phoenix,8.68,18.1003079930214,1447624,green,green,5280,7.8
Mesa,6.7,13.9714358932308,440134,green,green,5280,10.3
New York,6.625,13.8150392227842,8174962,green,green,5281,16.7
New York,6.625,13.8150392227842,8174962,green,green,5281,14.4
Phoenix,8.68,18.1003079930214,1447624,green,green,5282,10
Concord,5.9,12.3032047418002,650099,green,green,5282,7.9
Virginia Beach,6.7,13.9714358932308,1459945,green,green,5283,8.5
El Paso,9.6,20.0187738171665,876991,yellow,green,5283,15.5
New York,6.625,13.8150392227842,8174962,green,green,5283,16.5
Phoenix,8.68,18.1003079930214,1447624,green,green,5284,7.8
St. Joseph,7.8,16.2652537264478,127329,green,green,5284,9.2
Philadelphia,9.46,19.7268333656661,5585211,green,green,5285,10.2
Seattle,5.975,12.4596014122468,3248724,green,green,5286,6.9
Jersey City,8.75,18.2462782187715,264152,green,green,5286,10.8
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5287,10.4
Lancaster,8.95,18.6633360066292,448969,green,green,5289,11.9
Seattle,5.975,12.4596014122468,3248724,green,green,5289,4.8
Seattle,5.975,12.4596014122468,3248724,green,green,5290,6.2
Greensboro,8.05,16.7865759612698,336610,green,green,5291,19.5
Brockton,5.6,11.6776180600138,93810,green,green,5291,9.9
Kent,5.5,11.469089166085,118593,green,green,5292,9
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5293,11.1
Santa Maria,7,14.5970225750172,99597,green,green,5294,10.3
New York,6.625,13.8150392227842,8174962,green,green,5294,12.3
Chico,7.7,16.0567248325189,220000,green,green,5295,7.8
New York,6.625,13.8150392227842,8174962,green,green,5295,8.7
Dallas,8.2,17.099369302163,1317929,green,green,5296,9.1
Dallas,8.2,17.099369302163,1317929,green,green,5297,17.7
Las Vegas,9.1,18.9761293475224,2270187,green,green,5297,13.1
Phoenix,8.68,18.1003079930214,1447624,green,green,5299,11.6
El Paso,9.6,20.0187738171665,876991,yellow,green,5300,15.2
Philadelphia,9.46,19.7268333656661,5585211,green,green,5300,8.7
San Francisco,7.5,15.6396670446613,870887,green,green,5300,9.6
New York,6.625,13.8150392227842,8174962,green,green,5301,10.9
Las Vegas,9.1,18.9761293475224,2270187,green,green,5301,9.8
Stockton,12.65,26.3789050819954,403353,yellow,yellow,5303,6.9
Providence,7.8,16.2652537264478,1196451,green,green,5303,14
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5303,13.1
Dallas,8.2,17.099369302163,1317929,green,green,5304,11.7
New York,6.625,13.8150392227842,8174962,green,green,5304,11.6
Tempe,7.35,15.3268737037681,161780,green,green,5305,7.3
Fresno,13.05,27.2130206577107,711610,yellow,yellow,5305,7.7
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5306,12.6
Concord,5.9,12.3032047418002,650099,green,green,5306,8.7
Honolulu,3.1,6.46439571179334,847986,green,green,5306,15.4
Providence,7.8,16.2652537264478,1196451,green,green,5307,8.2
New York,6.625,13.8150392227842,8174962,green,green,5307,8.4
Simi Valley,8.65,18.0377493248427,124239,green,green,5308,9.4
New York,6.625,13.8150392227842,8174962,green,green,5308,9.4
Minneapolis,7.35,15.3268737037681,382603,green,green,5308,5.6
New York,6.625,13.8150392227842,8174962,green,green,5308,10.9
Dallas,8.2,17.099369302163,1317929,green,green,5308,19.7
Vallejo,7.95,16.578047067341,115940,green,green,5308,12.9
Washington,7.2,15.0140803628749,4955139,green,green,5309,10.5
Philadelphia,9.46,19.7268333656661,5585211,green,green,5309,11.4
North Las Vegas,10.2,21.2699471807394,216686,yellow,yellow,5309,12.3
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5310,9.6
Louisville,8.15,16.9951048551986,1031932,green,green,5313,11.5
Denver,8.17222222222222,17.041444609405,693060,green,green,5314,5.4
Oakland,7.83333333333333,16.3347633577574,420005,green,green,5314,6.4
Philadelphia,9.46,19.7268333656661,5585211,green,green,5315,9.7
Lexington,8.5,17.7249559839495,18931,green,green,5315,6.2
Fayetteville,8.5,17.7249559839495,328726,green,green,5316,10.5
Richmond,8.5,17.7249559839495,1029581,green,green,5316,10.6
Nashville,9.1,18.9761293475224,969587,green,green,5317,14.7
New York,6.625,13.8150392227842,8174962,green,green,5318,13.6
New York,6.625,13.8150392227842,8174962,green,green,5318,18.3
Lancaster,8.95,18.6633360066292,448969,green,green,5318,10.3
Seattle,5.975,12.4596014122468,3248724,green,green,5318,3.7
Kent,5.5,11.469089166085,118593,green,green,5319,7.4
Lynn,5,10.4264446964409,90329,green,green,5319,9.7
New York,6.625,13.8150392227842,8174962,green,green,5322,4.3
New York,6.625,13.8150392227842,8174962,green,green,5323,8.5
Miami,7.85,16.3695181734122,5817221,green,green,5323,16
Denver,8.17222222222222,17.041444609405,693060,green,green,5323,4.3
Elizabeth,9.6,20.0187738171665,124969,yellow,green,5324,10.8
Richmond,8.5,17.7249559839495,1029581,green,green,5325,14.4
Fort Wayne,8.36666666666667,17.4469174587111,326960,green,green,5325,10
New York,6.625,13.8150392227842,8174962,green,green,5325,9.9
Fall River,5.4,11.2605602721561,88857,green,green,5326,11.7
Las Vegas,9.1,18.9761293475224,2270187,green,green,5326,13.9
Auburn,5.9,12.3032047418002,13305,green,green,5326,8.5
Dallas,8.2,17.099369302163,1317929,green,green,5326,6.7
San Francisco,7.5,15.6396670446613,870887,green,green,5326,10.1
Las Vegas,9.1,18.9761293475224,2270187,green,green,5327,11.7
Denver,8.17222222222222,17.041444609405,693060,green,green,5327,8.7
Dallas,8.2,17.099369302163,1317929,green,green,5328,14
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5328,11.2
Fort Collins,6.8,14.1799647871596,144344,green,green,5329,5
Dallas,8.2,17.099369302163,1317929,green,green,5331,10.7
New York,6.625,13.8150392227842,8174962,green,green,5331,11.3
Phoenix,8.68,18.1003079930214,1447624,green,green,5332,12.7
Honolulu,3.1,6.46439571179334,847986,green,green,5332,11.1
New York,6.625,13.8150392227842,8174962,green,green,5333,11.4
New York,6.625,13.8150392227842,8174962,green,green,5334,14.9
Brockton,5.6,11.6776180600138,93810,green,green,5334,11.3
San Jose,8.75,18.2462782187715,1729674,green,green,5334,7.4
Nashville,9.1,18.9761293475224,969587,green,green,5335,10.4
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5335,12.7
San Francisco,7.5,15.6396670446613,870887,green,green,5335,16.2
Fayetteville,8.5,17.7249559839495,328726,green,green,5335,8.8
New York,6.625,13.8150392227842,8174962,green,green,5337,13.7
Honolulu,3.1,6.46439571179334,847986,green,green,5338,11.8
Jacksonville,7.3,15.2226092568037,1171962,green,green,5339,10.2
New York,6.625,13.8150392227842,8174962,green,green,5339,14.7
New York,6.625,13.8150392227842,8174962,green,green,5340,7.3
Apple Valley,6.9,14.3884936810884,51957,green,green,5341,15.4
Springfield,7.1,14.805551468946,646013,green,green,5341,10.6
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5341,10.2
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5343,8.2
Miami,7.85,16.3695181734122,5817221,green,green,5344,18
Omaha,7.3,15.2226092568037,780190,green,green,5345,14
New York,6.625,13.8150392227842,8174962,green,green,5345,4.2
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5345,12.8
San Jose,8.75,18.2462782187715,1729674,green,green,5346,8.8
Los Angeles,11.9,24.8149383775293,3792662,yellow,yellow,5348,12.9
